make_model,body_type,price,vat,km,hp,previous_owners,make,model,body_color,paint_type,gearing_type,displacement,weight,drive_chain,fuel,gears,country_version,cons_combined,cons_city,cons_country,age,upholstery_type,co2_emission,comfort,extras
Renault Clio,Sedans,9000,VAT deductible,28500,55.0,1,Renault,Clio,Grey,Metallic,Manual,1149.0,1059.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,2,Cloth,127.0,Air conditioning,Radio
Renault Clio,Sedans,9000,Price negotiable,20500,54.0,1,Renault,Clio,Beige,Metallic,Manual,1149.0,1052.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,2,Cloth,127.0,Air conditioning,On-board computer
Renault Clio,Sedans,9100,VAT deductible,20057,55.0,2,Renault,Clio,Black,Metallic,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,9000,VAT deductible,30000,54.0,2,Renault,Clio,Red,Metallic,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,2,Cloth,127.0,Air conditioning,CD player
Renault Clio,Sedans,9000,VAT deductible,1500,55.0,0,Renault,Clio,White,Metallic,Manual,1461.0,1214.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,On-board computer
Renault Clio,Compact,9000,VAT deductible,50000,55.0,1,Renault,Clio,Black,Metallic,Manual,1461.0,1162.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,9000,VAT deductible,40000,54.0,2,Renault,Clio,Grey,Metallic,Manual,1149.0,1134.0,front,Gas,5.0,Germany,6.0,7.5,5.0,2,Cloth,98.0,Air conditioning,Bluetooth
Renault Clio,Sedans,9000,VAT deductible,41000,54.0,1,Renault,Clio,Grey,Metallic,Manual,1149.0,1134.0,front,Gas,5.0,Germany,6.0,7.5,5.0,2,Cloth,98.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,9000,VAT deductible,16900,55.0,1,Renault,Clio,White,Metallic,Manual,1461.0,1260.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,1,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8999,VAT deductible,10600,54.0,2,Renault,Clio,White,Metallic,Manual,1149.0,1052.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,1,Cloth,127.0,Air conditioning,Bluetooth
Renault Clio,Sedans,9000,VAT deductible,44000,55.0,1,Renault,Clio,Blue,Metallic,Manual,1461.0,1162.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,8999,VAT deductible,26000,66.0,1,Renault,Clio,Grey,Metallic,Manual,1461.0,1260.0,front,Diesel,5.0,Italy,3.3,3.7,3.1,1,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,9000,VAT deductible,63000,55.0,1,Renault,Clio,Grey,Metallic,Manual,1461.0,1162.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,2,Part/Full Leather,85.0,Air conditioning,Digital radio
Renault Clio,Compact,8990,VAT deductible,38597,55.0,1,Renault,Clio,White,Metallic,Manual,1149.0,1059.0,front,Benzin,5.0,Germany,5.0,7.0,4.0,2,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,8990,VAT deductible,30449,55.0,1,Renault,Clio,White,Metallic,Manual,1149.0,1059.0,front,Benzin,5.0,Germany,5.0,7.0,4.0,2,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Transporter,8990,VAT deductible,23806,56.0,1,Renault,Clio,White,Uni/basic,Manual,1461.0,1209.0,front,Diesel,5.0,Italy,3.3,5.291176470588234,4.294117647058823,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Transporter,8990,VAT deductible,28124,56.0,1,Renault,Clio,White,Uni/basic,Manual,1461.0,1209.0,front,Diesel,5.0,Italy,3.3,5.291176470588234,4.294117647058823,1,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8990,VAT deductible,7000,54.0,2,Renault,Clio,White,Metallic,Manual,1149.0,1165.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,1,Cloth,133.0,Cruise control,Bluetooth
Renault Clio,Station wagon,8980,VAT deductible,27935,54.0,1,Renault,Clio,Black,Metallic,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.181889445696203,4.278231143709554,2,Cloth,135.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,8900,VAT deductible,47000,54.0,1,Renault,Clio,Black,Metallic,Manual,1149.0,1141.0,front,Benzin,5.0,Italy,5.6,7.2,4.7,2,Part/Full Leather,127.0,Air conditioning,Bluetooth
Renault Clio,Other,8900,VAT deductible,45941,55.0,1,Renault,Clio,White,Metallic,Manual,1461.0,1209.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,2,Cloth,85.0,Cruise control,On-board computer
Renault Clio,Sedans,8900,VAT deductible,27094,54.0,1,Renault,Clio,Black,Metallic,Manual,1149.0,1134.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,2,Cloth,127.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,8900,VAT deductible,23234,55.0,1,Renault,Clio,White,Metallic,Manual,1461.0,1119.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,2,Part/Full Leather,85.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,8900,VAT deductible,67000,55.0,1,Renault,Clio,Black,Metallic,Manual,1461.0,1260.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,8900,VAT deductible,42962,55.0,1,Renault,Clio,Grey,Metallic,Manual,1461.0,1260.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8900,VAT deductible,8000,54.0,1,Renault,Clio,Beige,Metallic,Manual,1149.0,1052.0,front,Gas,5.0,Italy,6.1,5.208333333333333,3.95,2,Cloth,98.0,Air conditioning,Bluetooth
Renault Clio,Compact,8899,VAT deductible,45031,55.0,1,Renault,Clio,White,Metallic,Manual,1461.0,1090.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8900,VAT deductible,35000,54.0,1,Renault,Clio,Grey,Metallic,Manual,1149.0,1052.0,front,Benzin,5.0,Italy,5.6,7.2,4.7,2,Cloth,127.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8890,VAT deductible,49000,55.0,1,Renault,Clio,White,Metallic,Manual,1461.0,1162.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8800,VAT deductible,110733,55.0,1,Renault,Clio,Grey,Metallic,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Compact,8899,VAT deductible,49772,55.0,1,Renault,Clio,White,Metallic,Manual,1461.0,1090.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8775,VAT deductible,29741,55.0,1,Renault,Clio,Red,Metallic,Manual,1149.0,1052.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,1,Cloth,127.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8750,VAT deductible,0,55.0,0,Renault,Clio,Blue,Metallic,Manual,997.0,980.0,front,Benzin,5.0,Italy,5.5,7.0,4.7,1,Cloth,127.0,Cruise control,Bluetooth
Renault Clio,Compact,8750,VAT deductible,47000,55.0,1,Renault,Clio,White,Metallic,Manual,1461.0,1090.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8800,Price negotiable,36000,54.0,1,Renault,Clio,White,Metallic,Manual,1200.0,1165.0,front,Benzin,5.0,Germany,5.5,5.3,3.9,2,Cloth,127.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8750,VAT deductible,1,55.0,1,Renault,Clio,Blue,Metallic,Manual,997.0,980.0,front,Benzin,5.0,Italy,5.5,7.0,4.7,0,Cloth,127.0,Cruise control,Bluetooth
Renault Clio,Compact,8750,VAT deductible,47000,55.0,1,Renault,Clio,White,Metallic,Manual,1461.0,1090.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8700,VAT deductible,131494,55.0,1,Renault,Clio,Grey,Metallic,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Compact,8750,VAT deductible,47000,55.0,1,Renault,Clio,White,Metallic,Manual,1461.0,1090.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8700,VAT deductible,31000,54.0,1,Renault,Clio,White,Metallic,Manual,1149.0,1134.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,2,Cloth,127.0,Cruise control,On-board computer
Renault Clio,Sedans,8700,VAT deductible,131494,55.0,1,Renault,Clio,Grey,Metallic,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8700,VAT deductible,131494,55.0,1,Renault,Clio,Grey,Metallic,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,8700,VAT deductible,131494,55.0,1,Renault,Clio,Grey,Metallic,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,2,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,18490,VAT deductible,10564,164.0,1,Renault,Clio,Red,Metallic,Automatic,1618.0,1165.0,front,Benzin,6.0,Germany,5.9,7.6,5.1,1,Cloth,140.0,Air conditioning,Bluetooth
Renault Clio,Sedans,18490,VAT deductible,10564,164.0,1,Renault,Clio,Red,Metallic,Automatic,1618.0,1165.0,front,Benzin,6.0,Germany,5.9,7.6,5.1,1,Cloth,140.0,Air conditioning,Bluetooth
Renault Clio,Sedans,18490,VAT deductible,10564,164.0,1,Renault,Clio,Red,Metallic,Automatic,1618.0,1165.0,front,Benzin,6.0,Germany,5.9,7.6,5.1,1,Cloth,140.0,Air conditioning,Bluetooth
Renault Clio,Compact,18440,VAT deductible,150,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,0,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,18350,VAT deductible,1,88.0,0,Renault,Clio,White,Metallic,Automatic,1199.0,1090.0,front,Benzin,6.0,France,5.2,6.6,4.4,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,18400,VAT deductible,29935,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1170.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,18400,VAT deductible,28995,87.0,1,Renault,Clio,Silver,Metallic,Automatic,1197.0,1170.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,18490,VAT deductible,10564,164.0,1,Renault,Clio,Red,Metallic,Automatic,1618.0,1165.0,front,Benzin,6.0,Germany,5.9,7.6,5.1,1,Cloth,140.0,Air conditioning,Bluetooth
Renault Clio,Sedans,18340,VAT deductible,150,87.0,1,Renault,Clio,Grey,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,0,Part/Full Leather,120.0,Air conditioning,Radio
Renault Clio,Sedans,18200,VAT deductible,10,66.0,0,Renault,Clio,Grey,Metallic,Automatic,1461.0,1280.0,front,Diesel,6.0,Germany,4.1,4.3,3.9,0,Cloth,109.0,Air conditioning,Bluetooth
Renault Clio,Compact,17980,VAT deductible,86349,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,2,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,17999,VAT deductible,11112,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1170.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,18087,VAT deductible,0,66.0,0,Renault,Clio,Black,Metallic,Automatic,1461.0,1308.0,front,Diesel,6.0,Bulgaria,4.1,4.3,3.9,1,Part/Full Leather,109.0,Air conditioning,Bluetooth
Renault Clio,Coupe,17990,VAT deductible,24500,147.0,1,Renault,Clio,White,Metallic,Automatic,1618.0,1165.0,front,Benzin,6.0,Germany,5.9,7.6,5.1,2,Part/Full Leather,140.0,Air conditioning,Digital radio
Renault Clio,Compact,17980,VAT deductible,10780,147.0,1,Renault,Clio,Red,Metallic,Automatic,1618.0,1087.0,front,Benzin,6.0,Germany,5.9,7.6,5.1,1,Cloth,133.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,17950,VAT deductible,20658,87.0,1,Renault,Clio,Grey,Metallic,Automatic,1197.0,1170.0,front,Benzin,6.0,Netherlands,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,On-board computer
Renault Clio,Sedans,17950,VAT deductible,10,87.0,0,Renault,Clio,Grey,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.4,6.041277641277642,4.381572481572482,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,17910,VAT deductible,10,67.0,0,Renault,Clio,White,Metallic,Automatic,1461.0,1165.0,front,Diesel,6.0,Germany,3.3,6.041277641277642,4.381572481572482,0,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,17890,Price negotiable,21800,147.0,2,Renault,Clio,White,Metallic,Automatic,1618.0,1279.0,front,Benzin,6.0,Germany,5.5,5.0,3.7,2,Cloth,140.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,17900,VAT deductible,0,66.0,0,Renault,Clio,White,Metallic,Automatic,1461.0,1119.0,front,Diesel,6.0,Germany,3.3,6.457368421052632,4.430000000000001,1,Cloth,85.0,Air conditioning,On-board computer
Renault Clio,Compact,17900,VAT deductible,15293,87.0,1,Renault,Clio,Grey,Metallic,Automatic,1197.0,1065.0,front,Benzin,6.0,Netherlands,5.4,6.8,4.5,2,Part/Full Leather,120.0,Air conditioning,On-board computer
Renault Clio,Sedans,17950,VAT deductible,10,88.0,0,Renault,Clio,Black,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.4,6.041277641277642,4.381572481572482,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,17950,VAT deductible,3704,87.0,0,Renault,Clio,Black,Metallic,Automatic,1197.0,1065.0,front,Benzin,6.0,Netherlands,5.4,6.8,4.5,2,Part/Full Leather,120.0,Air conditioning,CD player
Renault Clio,Sedans,17800,VAT deductible,12,66.0,0,Renault,Clio,Red,Metallic,Automatic,1461.0,1071.0,front,Diesel,6.0,Italy,3.5,3.9,3.3,1,Part/Full Leather,92.0,Air conditioning,Bluetooth
Renault Clio,Sedans,17800,Price negotiable,10600,162.0,1,Renault,Clio,White,Metallic,Automatic,1618.0,1279.0,front,Benzin,6.0,Germany,5.9,7.6,5.1,2,Cloth,135.0,Air conditioning,Bluetooth
Renault Clio,Compact,17590,VAT deductible,12474,147.0,1,Renault,Clio,Black,Metallic,Automatic,1618.0,1087.0,front,Benzin,6.0,Germany,5.9,7.6,5.1,2,Cloth,140.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,17750,VAT deductible,50021,88.0,1,Renault,Clio,Red,Metallic,Automatic,1197.0,1170.0,front,Benzin,6.0,Netherlands,5.4,6.8,4.5,2,Part/Full Leather,120.0,Air conditioning,Digital radio
Renault Clio,Sedans,17690,VAT deductible,2500,87.0,0,Renault,Clio,Red,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,0,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,17690,VAT deductible,10,67.0,0,Renault,Clio,Grey,Metallic,Automatic,1461.0,1165.0,front,Diesel,6.0,Germany,3.3,6.041277641277642,4.381572481572482,1,Part/Full Leather,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,17590,VAT deductible,3078,87.0,0,Renault,Clio,Black,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,0,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,17695,VAT deductible,50021,88.0,1,Renault,Clio,Red,Metallic,Automatic,1197.0,1170.0,front,Benzin,6.0,Netherlands,5.4,6.8,4.5,2,Part/Full Leather,120.0,Air conditioning,Digital radio
Renault Clio,Station wagon,16500,Price negotiable,20000,87.0,1,Renault,Clio,Grey,Metallic,Automatic,1197.0,1239.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,2,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16500,VAT deductible,5677,88.0,0,Renault,Clio,Grey,Metallic,Automatic,1197.0,1664.0,front,Benzin,6.0,Germany,5.4,5.6374270508084345,4.100973465178125,1,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16495,VAT deductible,15000,87.0,1,Renault,Clio,Red,Metallic,Automatic,1197.0,1154.0,front,Benzin,6.0,Germany,5.5,5.247999999999999,3.88,1,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16495,VAT deductible,22500,87.0,1,Renault,Clio,Blue,Metallic,Automatic,1197.0,1154.0,front,Benzin,6.0,Germany,5.5,5.483333333333333,4.033333333333334,1,Part/Full Leather,125.0,Air conditioning,Bluetooth
Renault Clio,Compact,16490,VAT deductible,10,66.0,0,Renault,Clio,Black,Metallic,Automatic,1461.0,1087.0,front,Diesel,6.0,Germany,3.9,4.1,3.8,1,Part/Full Leather,105.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16490,VAT deductible,12210,87.0,1,Renault,Clio,Blue,Metallic,Automatic,1197.0,1154.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16490,VAT deductible,14235,88.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.3,6.8,4.5,1,Cloth,126.0,Air conditioning,Bluetooth
Renault Clio,Compact,16490,VAT deductible,7770,87.0,0,Renault,Clio,Black,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,2,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16450,VAT deductible,121,66.0,1,Renault,Clio,Red,Metallic,Automatic,1461.0,1228.0,front,Diesel,6.0,Italy,3.5,3.9,3.3,2,Part/Full Leather,92.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16487,VAT deductible,120,87.0,1,Renault,Clio,Grey,Metallic,Automatic,1197.0,1154.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,16390,VAT deductible,10,85.0,0,Renault,Clio,White,Metallic,Automatic,898.0,1087.0,front,Diesel,6.0,Germany,3.3,7.047653429602888,4.76245487364621,0,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16390,VAT deductible,7977,87.0,1,Renault,Clio,Blue,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.3,6.8,4.5,1,Cloth,126.0,Air conditioning,Bluetooth
Renault Clio,Compact,16490,VAT deductible,10,85.0,0,Renault,Clio,White,Metallic,Automatic,898.0,1087.0,front,Diesel,6.0,Germany,3.3,7.047653429602888,4.76245487364621,0,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Compact,16389,VAT deductible,16750,88.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,16295,VAT deductible,100,88.0,0,Renault,Clio,Red,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,France,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,16290,VAT deductible,2001,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,16166,VAT deductible,100,88.0,0,Renault,Clio,Red,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,16290,VAT deductible,2001,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Off-Road,17990,VAT deductible,500,87.0,1,Renault,Clio,Grey,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Japan,5.5,7.0,4.7,0,Cloth,125.0,Air conditioning,Bluetooth
Renault Clio,Compact,16990,VAT deductible,22750,85.0,1,Renault,Clio,White,Metallic,Automatic,1461.0,1087.0,front,Benzin,6.0,Germany,5.4,6.170041038508629,4.26714272683179,2,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,17590,VAT deductible,10500,66.0,1,Renault,Clio,Grey,Metallic,Automatic,1197.0,1119.0,front,Diesel,6.0,Germany,3.3,4.9,3.7,1,Part/Full Leather,85.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,16990,VAT deductible,10,85.0,0,Renault,Clio,Grey,Metallic,Automatic,898.0,1119.0,front,Diesel,6.0,Germany,3.3,7.490598290598291,4.93931623931624,0,Part/Full Leather,85.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,16950,VAT deductible,33993,88.0,1,Renault,Clio,Red,Metallic,Automatic,1197.0,1170.0,front,Benzin,6.0,Netherlands,5.4,6.8,4.5,2,Cloth,120.0,Air conditioning,Digital radio
Renault Clio,Compact,16950,VAT deductible,14967,88.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1065.0,front,Benzin,5.0,Netherlands,5.4,6.8,4.5,2,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,16945,VAT deductible,22614,88.0,1,Renault,Clio,Grey,Metallic,Automatic,1197.0,1065.0,front,Benzin,6.0,Netherlands,5.4,6.8,4.5,2,Cloth,120.0,Air conditioning,Digital radio
Renault Clio,Sedans,16945,VAT deductible,10,88.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,0,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,16900,VAT deductible,8524,88.0,0,Renault,Clio,Black,Metallic,Automatic,1197.0,1065.0,front,Benzin,6.0,Germany,5.2,4.4,6.6,2,Part/Full Leather,120.0,Air conditioning,On-board computer
Renault Clio,Compact,16890,VAT deductible,14100,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,16880,VAT deductible,18900,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.3,6.8,4.5,1,Cloth,126.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16800,VAT deductible,10,66.0,0,Renault,Clio,Grey,Metallic,Automatic,1461.0,1280.0,front,Diesel,6.0,Germany,4.1,4.3,3.9,0,Cloth,109.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,16790,VAT deductible,8,66.0,0,Renault,Clio,Black,Metallic,Automatic,1461.0,1119.0,front,Diesel,6.0,Germany,3.9,4.1,3.8,1,Cloth,126.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16790,VAT deductible,10,67.0,0,Renault,Clio,White,Metallic,Automatic,1461.0,1165.0,front,Diesel,6.0,Germany,3.3,6.041277641277642,4.381572481572482,1,Cloth,85.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,16750,VAT deductible,54329,88.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1170.0,front,Benzin,6.0,Netherlands,5.4,6.8,4.5,2,Cloth,120.0,Air conditioning,Digital radio
Renault Clio,Station wagon,16700,VAT deductible,35500,87.0,1,Renault,Clio,Grey,Metallic,Automatic,1197.0,1170.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,2,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,16620,VAT deductible,784,66.0,0,Renault,Clio,Grey,Metallic,Automatic,1461.0,1119.0,front,Diesel,6.0,Germany,3.5,3.9,3.3,1,Part/Full Leather,92.0,Air conditioning,Bluetooth
Renault Clio,Compact,16590,VAT deductible,5400,87.0,1,Renault,Clio,White,Metallic,Automatic,1197.0,1154.0,front,Benzin,6.0,Germany,5.3,6.8,4.5,1,Cloth,126.0,Air conditioning,Bluetooth
Renault Clio,Compact,16690,VAT deductible,8750,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Compact,16523,VAT deductible,100,88.0,0,Renault,Clio,Red,Metallic,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Other,16590,VAT deductible,13510,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1300.0,front,Benzin,6.0,Italy,5.3,6.8,4.5,1,Cloth,126.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,17200,VAT deductible,0,66.0,0,Renault,Clio,Grey,Uni/basic,Automatic,1461.0,1308.0,front,Diesel,6.0,Germany,4.1,4.3,3.9,1,Part/Full Leather,109.0,Air conditioning,Bluetooth
Renault Clio,Sedans,17157,VAT deductible,100,88.0,0,Renault,Clio,Red,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.5,5.706779661016949,4.223728813559322,1,Cloth,127.0,Air conditioning,Bluetooth
Renault Clio,Sedans,17099,VAT deductible,0,88.0,0,Renault,Clio,White,Metallic,Automatic,1197.0,1090.0,front,Benzin,6.0,Bulgaria,5.4,6.8,4.5,1,Cloth,120.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,17000,VAT deductible,14,88.0,0,Renault,Clio,Red,Uni/basic,Automatic,1197.0,1119.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,1,Part/Full Leather,120.0,Air conditioning,Bluetooth
Renault Clio,Station wagon,16999,VAT deductible,20,66.0,0,Renault,Clio,Black,Metallic,Automatic,1461.0,1201.0,front,Diesel,6.0,Germany,3.5,3.9,3.3,2,Cloth,92.0,Air conditioning,Bluetooth
Renault Clio,Sedans,16999,VAT deductible,9,87.0,1,Renault,Clio,Black,Metallic,Automatic,1197.0,1165.0,front,Benzin,6.0,Belgium,5.4,6.8,4.5,1,Part/Full Leather,120.0,Air conditioning,Bluetooth
